Protein Accession,Gene Names,Protein Annotation,0h.a,0h.b,2h.a,2h.b,8h.a,8h.b,16h.a,16h.b
sp|Q99NH0|ANR17_MOUSE,Ankrd17,Ankyrin repeat domain-containing protein 17 OS=Mus musculus GN=Ankrd17 PE=1 SV=2,83192.5,82423,67284.9,80583,122545.2,114444.6,156490.4,158658.8
sp|Q8VE42|ANR49_MOUSE,Ankrd49,Ankyrin repeat domain-containing protein 49 OS=Mus musculus GN=Ankrd49 PE=2 SV=1,9586,10205.7,10861.1,9363.9,14280.3,12205.3,17441.8,17382.7
sp|Q8BTI7|ANR52_MOUSE,Ankrd52,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C OS=Mus musculus GN=Ankrd52 PE=1 SV=1,28357.9,28887.5,29165.6,28961,44480,41480.4,67535.4,67521.1
sp|Q68G58|APEX2_MOUSE,Apex2,DNA-(apurinic or apyrimidinic site) lyase 2 OS=Mus musculus GN=Apex2 PE=1 SV=1,15236.5,15179.6,12973.3,17208.9,17822.7,15437.1,29089.8,30258.9
sp|Q06335|APLP2_MOUSE,Aplp2,Amyloid-like protein 2 OS=Mus musculus GN=Aplp2 PE=1 SV=4,13725.1,13988.2,13524.9,13540.1,21681,21595.9,24016,25721.2
sp|E9Q414|APOB_MOUSE,Apob,Apolipoprotein B-100 OS=Mus musculus GN=Apob PE=1 SV=1,51350.8,45565.6,57027,55031.6,77637.9,80251.8,91058,97591.9
sp|Q9CQW7|APOP1_MOUSE,Apopt1,"Apoptogenic protein 1, mitochondrial OS=Mus musculus GN=Apopt1 PE=1 SV=1",29515.5,28843.9,27989.8,30038.8,33690.1,31511.1,61422.3,65886.4
sp|Q9DAX9|APBP2_MOUSE,Appbp2,Amyloid protein-binding protein 2 OS=Mus musculus GN=Appbp2 PE=2 SV=1,40768.4,38888.4,47224,43129.3,65656.7,59916,69318.3,70098.6
sp|Q5SSM3|RHG44_MOUSE,Arhgap44,Rho GTPase-activating protein 44 OS=Mus musculus GN=Arhgap44 PE=1 SV=1,34673.7,30997.4,26726.7,31666.1,36692.4,39431.7,43294.8,47948.2
sp|O88848|ARL6_MOUSE,Arl6,ADP-ribosylation factor-like protein 6 OS=Mus musculus GN=Arl6 PE=2 SV=1,38315.1,39420,38286.9,39306.1,40935.2,38106.3,62362,60014
sp|Q5EBP3|ARMC5_MOUSE,Armc5,Armadillo repeat-containing protein 5 OS=Mus musculus GN=Armc5 PE=2 SV=1,8533.7,7271.2,9334,9188.4,11042.8,9841.2,12549.9,13599.5
sp|Q8BHS6|ARMX3_MOUSE,Armcx3,Armadillo repeat-containing X-linked protein 3 OS=Mus musculus GN=Armcx3 PE=1 SV=1,19177.8,19848.5,20201.9,21307.9,25577.6,23941.1,33641.4,32814.7
sp|Q91ZU1|ASB6_MOUSE,Asb6,Ankyrin repeat and SOCS box protein 6 OS=Mus musculus GN=Asb6 PE=1 SV=1,29962.4,30443.7,33952,27595.5,51131.6,49446.9,65250.2,70754.7
sp|Q9DAP7|ASF1B_MOUSE,Asf1b,Histone chaperone ASF1B OS=Mus musculus GN=Asf1b PE=1 SV=1,51504.5,52160.9,56649.1,50834.1,54293.4,50785.9,75649.7,79935.9
sp|Q61024|ASNS_MOUSE,Asns,Asparagine synthetase [glutamine-hydrolyzing] OS=Mus musculus GN=Asns PE=2 SV=3,15113.9,14688.6,16469.1,15582.1,16929.6,16546.9,35079.6,35691
sp|P59598|ASXL1_MOUSE,Asxl1,Putative Polycomb group protein ASXL1 OS=Mus musculus GN=Asxl1 PE=1 SV=1,21286.1,20800.6,16053.4,19502.8,25824.6,24393.7,28656.4,28124.4
sp|Q9D5T0|ATAD1_MOUSE,Atad1,ATPase family AAA domain-containing protein 1 OS=Mus musculus GN=Atad1 PE=1 SV=1,81108.5,81281.1,80182.9,84209,109791.8,100384.3,133624.7,140816.1
sp|Q925I1|ATAD3_MOUSE,Atad3,ATPase family AAA domain-containing protein 3 OS=Mus musculus GN=Atad3 PE=1 SV=1,124648.4,117791.6,111838.6,124701.2,146137.5,141607.4,179661.8,183182
sp|O35451|ATF6B_MOUSE,Atf6b,Cyclic AMP-dependent transcription factor ATF-6 beta OS=Mus musculus GN=Atf6b PE=2 SV=1,10176.8,11334.3,11201.6,9791.1,21564.9,17638.8,23452.9,23024.3
sp|Q6KAU8|A16L2_MOUSE,Atg16l2,Autophagy-related protein 16-2 OS=Mus musculus GN=Atg16l2 PE=2 SV=2,14888.6,15247.7,13717.5,14941.4,20652.1,17671.8,24589.3,25559.5
sp|Q80XK6|ATG2B_MOUSE,Atg2b,Autophagy-related protein 2 homolog B OS=Mus musculus GN=Atg2b PE=1 SV=3,47072,46790.4,46937.7,46000.3,60323.3,58544.8,72539.9,72196.6
sp|Q8BGE6|ATG4B_MOUSE,Atg4b,Cysteine protease ATG4B OS=Mus musculus GN=Atg4b PE=2 SV=2,77847.9,79479.4,79940.8,74175.1,98405.9,92355.3,132075.6,119852.9
sp|Q6PA06|ATLA2_MOUSE,Atl2,Atlastin-2 OS=Mus musculus GN=Atl2 PE=1 SV=1,35090.6,32419,37167.6,36267.2,50509.2,49037.3,56602.7,60260.7
sp|Q9Z1W8|AT12A_MOUSE,Atp12a,Potassium-transporting ATPase alpha chain 2 OS=Mus musculus GN=Atp12a PE=1 SV=3,159947.3,152894,144852.9,145879.5,187628.8,186500.3,213726.1,223320
sp|Q8VDN2|AT1A1_MOUSE,Atp1a1,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus GN=Atp1a1 PE=1 SV=1,161405.6,159950.2,152700.8,152899,194736.7,190738.4,231242.7,237109.8
sp|P97370|AT1B3_MOUSE,Atp1b3,Sodium/potassium-transporting ATPase subunit beta-3 OS=Mus musculus GN=Atp1b3 PE=1 SV=1,162084.5,152879.6,142288.9,152680.4,183838.9,176918.5,229137.6,233735.8
sp|Q9CR84|AT5G1_MOUSE,Atp5g1,"ATP synthase F(0) complex subunit C1, mitochondrial OS=Mus musculus GN=Atp5g1 PE=2 SV=1",13408,13113.9,18075.7,12320.9,23001.9,18995.1,26780.9,27172.2
sp|Q9R1Q9|VAS1_MOUSE,Atp6ap1,V-type proton ATPase subunit S1 OS=Mus musculus GN=Atp6ap1 PE=1 SV=1,63200,63921.2,67178.8,67133.6,77110.2,75043.8,100332.8,101972.9
sp|Q9CYN9|RENR_MOUSE,Atp6ap2,Renin receptor OS=Mus musculus GN=Atp6ap2 PE=2 SV=2,32298.5,32539.1,34390.7,34003.2,38208.5,36195.6,54526.1,51619.3
sp|P98195|ATP9B_MOUSE,Atp9b,Probable phospholipid-transporting ATPase IIB OS=Mus musculus GN=Atp9b PE=2 SV=4,27457.7,28791.1,31524.7,29496.9,32633.7,30368.6,46178.9,46301.3
tr|D3YV00|D3YV00_MOUSE,Atp9b,Probable phospholipid-transporting ATPase IIB OS=Mus musculus GN=Atp9b PE=4 SV=1,30432.8,32055.6,33770.5,33346.6,35611,33689.5,47437.4,47275.6
sp|P28658|ATX10_MOUSE,Atxn10,Ataxin-10 OS=Mus musculus GN=Atxn10 PE=1 SV=2,113426,113151.2,125988.3,116420.2,162130.7,150174.2,234950.5,227905.1
sp|O70305|ATX2_MOUSE,Atxn2,Ataxin-2 OS=Mus musculus GN=Atxn2 PE=1 SV=1,78067.1,72161.2,62462.2,73621.6,94864.6,90819.9,124960.8,135506.2
sp|Q7TQH0|ATX2L_MOUSE,Atxn2l,Ataxin-2-like protein OS=Mus musculus GN=Atxn2l PE=1 SV=1,152220.7,146536.1,136280.4,141993.9,175425.9,167404.2,218637.8,222650.5
sp|Q7TQH0-2|ATX2L_MOUSE,Atxn2l,Isoform 2 of Ataxin-2-like protein OS=Mus musculus GN=Atxn2l,151673.5,146523.2,136531.6,142611.2,175295.4,167040,215981.9,220422
sp|A2AWT3|AT7L3_MOUSE,Atxn7l3,Ataxin-7-like protein 3 OS=Mus musculus GN=Atxn7l3 PE=2 SV=1,28509.6,28919,21049.4,21405,33022.7,32310.4,37779.1,38451.6
sp|Q9DCJ7|AKIP_MOUSE,Aurkaip1,Aurora kinase A-interacting protein OS=Mus musculus GN=Aurkaip1 PE=2 SV=2,29716,29672.1,30964.1,26062.3,42960.8,40317.1,60840.5,63312
sp|Q9D9K3|AVEN_MOUSE,Aven,Cell death regulator Aven OS=Mus musculus GN=Aven PE=1 SV=2,73786.8,73843.3,62702.8,74136.4,80141.3,77032.1,109254.8,112738.5
sp|Q9Z222|B3GN2_MOUSE,B3gnt2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 OS=Mus musculus GN=B3gnt2 PE=1 SV=3",22432.8,22441,22595.2,22933.5,40297.6,36628.7,52348.4,52211.1
sp|Q9JMK0|B4GT5_MOUSE,B4galt5,"Beta-1,4-galactosyltransferase 5 OS=Mus musculus GN=B4galt5 PE=2 SV=2",5398.7,4982.4,5883.9,4477.1,16473,13808.2,21041.7,21604.7
sp|P97303|BACH2_MOUSE,Bach2,Transcription regulator protein BACH2 OS=Mus musculus GN=Bach2 PE=1 SV=3,88205,88965.1,91879.9,87826.8,100605.3,94596.7,142455,151000.5
sp|Q91YN9|BAG2_MOUSE,Bag2,BAG family molecular chaperone regulator 2 OS=Mus musculus GN=Bag2 PE=1 SV=1,20576.3,22227.2,22510.6,22862.9,23821,21102.1,36895.5,40715.4
sp|Q8BKX1|BAIP2_MOUSE,Baiap2,Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Mus musculus GN=Baiap2 PE=1 SV=2,32897.4,34091.5,30710.8,31755.5,41204.7,39657,48097,48663.6
sp|O35284|BATF_MOUSE,Batf,Basic leucine zipper transcriptional factor ATF-like OS=Mus musculus GN=Batf PE=1 SV=1,15273.8,16343.5,18138.2,15643.7,17627.4,17745.6,28558.4,27204.9
sp|P24288|BCAT1_MOUSE,Bcat1,"Branched-chain-amino-acid aminotransferase, cytosolic OS=Mus musculus GN=Bcat1 PE=2 SV=2",18404.6,16175.8,16270.5,16347.1,29096.3,25652.5,75040.7,74262.1
tr|Q8CBC8|Q8CBC8_MOUSE,Bcat1,Branched-chain-amino-acid aminotransferase OS=Mus musculus GN=Bcat1 PE=2 SV=1,19088.3,17996.3,16475.8,18425.1,30302.8,27731.8,64836,63524.7
sp|Q9CWI3|BCCIP_MOUSE,Bccip,BRCA2 and CDKN1A-interacting protein OS=Mus musculus GN=Bccip PE=2 SV=1,94344.3,95106.8,95916.2,87690,109233.1,106281.1,142160.7,142553.9
sp|Q64373|B2CL1_MOUSE,Bcl2l1,Bcl-2-like protein 1 OS=Mus musculus GN=Bcl2l1 PE=1 SV=1,17731,16139.5,19235.6,18360.7,21650,21453.8,34957.2,33012.9
sp|A2AQH4|BCORL_MOUSE,Bcorl1,BCL-6 corepressor-like protein 1 OS=Mus musculus GN=Bcorl1 PE=2 SV=1,5085.1,4976.3,3243.3,4563.6,8072.8,8203.4,8512.5,8742.3
sp|Q6PAL0|BEND3_MOUSE,Bend3,BEN domain-containing protein 3 OS=Mus musculus GN=Bend3 PE=2 SV=1,35088.5,36463.7,34892.4,33561.3,64451.8,56848.4,84504.8,80833
sp|O35185|BHE40_MOUSE,Bhlhe40,Class E basic helix-loop-helix protein 40 OS=Mus musculus GN=Bhlhe40 PE=1 SV=1,17773.5,19718.9,18784.8,18451.7,28635.5,26639.6,44869.9,45701.8
sp|Q8R2X8|GO45_MOUSE,Blzf1,Golgin-45 OS=Mus musculus GN=Blzf1 PE=2 SV=2,8582.2,9567,11174.5,9192.2,14607,15444.6,16671.1,17604.1
sp|P25916|BMI1_MOUSE,Bmi1,Polycomb complex protein BMI-1 OS=Mus musculus GN=Bmi1 PE=1 SV=1,80939.1,82047.3,82422.6,75533.7,97307.9,91573.5,150332,159256.9
tr|Q6PGF5|Q6PGF5_MOUSE,Bms1,"BMS1 homolog, ribosome assembly protein (Yeast) OS=Mus musculus GN=Bms1 PE=2 SV=1",51793,54765,38362.5,62649.8,58163.4,56725.6,109982.4,111427.9
tr|Q91VL0|Q91VL0_MOUSE,Bnip2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2 OS=Mus musculus GN=Bnip2 PE=1 SV=1,46529.9,41106.7,41236.9,42992.8,53932.8,59669.4,75910.5,79299.3
sp|P97452|BOP1_MOUSE,Bop1,Ribosome biogenesis protein BOP1 OS=Mus musculus GN=Bop1 PE=1 SV=1,83186.5,85137.8,89580.3,82318.6,103289.8,100836.4,134552.3,136143.1
sp|Q9DCA5|BRX1_MOUSE,Brix1,Ribosome biogenesis protein BRX1 homolog OS=Mus musculus GN=Brix1 PE=2 SV=3,72641.6,65607,54749.3,67769.6,77675,73204.3,187244.7,180007
sp|P18572|BASI_MOUSE,Bsg,Basigin OS=Mus musculus GN=Bsg PE=1 SV=2,29304.6,28269.6,32434.4,30337.4,77902.2,62771.1,168541.9,164315.1
sp|Q8R2Q8|BST2_MOUSE,Bst2,Bone marrow stromal antigen 2 OS=Mus musculus GN=Bst2 PE=1 SV=1,34114,34994.9,30619.6,31413.7,67745,65723.5,105005.1,106176.3
tr|E9QAE3|E9QAE3_MOUSE,Btaf1,Protein Btaf1 OS=Mus musculus GN=Btaf1 PE=4 SV=1,92572.6,89266.7,97548.1,91504.4,117964.6,110907.9,140265,135497.8
sp|P58544|BTBD1_MOUSE,Btbd1,BTB/POZ domain-containing protein 1 OS=Mus musculus GN=Btbd1 PE=2 SV=3,20308,19245.9,21681.3,19935.9,28281,26089.9,29725.7,31269.2
sp|Q80X66|BTBDA_MOUSE,Btbd10,BTB/POZ domain-containing protein 10 OS=Mus musculus GN=Btbd10 PE=1 SV=1,47908.8,46956.9,45819.7,48358.5,59438.3,57086.8,71131.2,70168.5
sp|Q8C726|BTBD9_MOUSE,Btbd9,BTB/POZ domain-containing protein 9 OS=Mus musculus GN=Btbd9 PE=2 SV=1,34248.8,34379.5,35528.3,36711.7,60165,55423,59522.8,60908.1
sp|Q64152|BTF3_MOUSE,Btf3,Transcription factor BTF3 OS=Mus musculus GN=Btf3 PE=1 SV=3,103591.2,107951.6,98190.5,102886.9,162439.2,156721.7,267440.6,258596.4
sp|Q7TSA3|BTLA_MOUSE,Btla,B- and T-lymphocyte attenuator OS=Mus musculus GN=Btla PE=1 SV=2,44817.8,46422.9,50178.6,48233.3,65814.4,61168.8,85182.7,86314.9
sp|Q3ULA2|FBW1A_MOUSE,Btrc,F-box/WD repeat-containing protein 1A OS=Mus musculus GN=Btrc PE=1 SV=2,41397.3,40180.8,44970.6,39170.3,60127.4,54736.1,69174.1,71168.5
sp|O54825|BYST_MOUSE,Bysl,Bystin OS=Mus musculus GN=Bysl PE=1 SV=3,100338.8,98555.9,90983.6,100459.4,135704,128911,173887.5,173175.8
sp|Q9CQC6|BZW1_MOUSE,Bzw1,Basic leucine zipper and W2 domain-containing protein 1 OS=Mus musculus GN=Bzw1 PE=1 SV=1,148670.2,142803.3,151075.9,152039.4,231384.1,216404.5,262624.6,267476
sp|Q9D6N1|CAH13_MOUSE,Ca13,Carbonic anhydrase 13 OS=Mus musculus GN=Ca13 PE=1 SV=1,6889.5,7445.7,7188.7,6711.3,8183.8,7967.4,10671.9,10223.2
sp|Q9CXW3|CYBP_MOUSE,Cacybp,Calcyclin-binding protein OS=Mus musculus GN=Cacybp PE=1 SV=1,159321.1,160452.5,143226.5,149703.2,198094.5,189258.6,290896.7,300681.9
sp|B2RQC6|PYR1_MOUSE,Cad,CAD protein OS=Mus musculus GN=Cad PE=2 SV=1,120463.6,118941.3,121924.6,117250,147497.4,139439.2,233469.2,234698.4
sp|Q8CGU1|CACO1_MOUSE,Calcoco1,Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus GN=Calcoco1 PE=1 SV=2,39529.3,39612.7,47047.7,41350,46292.3,52007.2,59776.7,61888.6
sp|Q60865|CAPR1_MOUSE,Caprin1,Caprin-1 OS=Mus musculus GN=Caprin1 PE=1 SV=2,107137.7,111479.5,80143.1,104575.5,172724.4,156125.7,283012.9,293122.9
sp|Q9WVG6|CARM1_MOUSE,Carm1,Histone-arginine methyltransferase CARM1 OS=Mus musculus GN=Carm1 PE=1 SV=2,95743.5,89802.2,105262.5,90276.2,112119.8,110633,144472.4,148352.6
sp|Q9ER72|SYCC_MOUSE,Cars,"Cysteine--tRNA ligase, cytoplasmic OS=Mus musculus GN=Cars PE=2 SV=2",79987.3,78988.2,63540,77533.4,106678.4,99183.4,168558.5,180206.6
sp|O70374|MTG8R_MOUSE,Cbfa2t2,Protein CBFA2T2 OS=Mus musculus GN=Cbfa2t2 PE=1 SV=3,21874.3,21366.6,25730.7,23432.8,32248.2,29408,36154.1,36124.5
sp|Q3TTA7|CBLB_MOUSE,Cblb,E3 ubiquitin-protein ligase CBL-B OS=Mus musculus GN=Cblb PE=1 SV=3,74306.8,73733.1,68431.7,68692.4,140709.6,131119.7,156900.9,177384.1
tr|B9EKI5|B9EKI5_MOUSE,Cblb,Casitas B-lineage lymphoma b OS=Mus musculus GN=Cblb PE=1 SV=1,73542.1,72943.1,67204.6,68199.3,140237,129936.7,159995,180396.4
sp|Q8VEH6|CBWD1_MOUSE,Cbwd1,COBW domain-containing protein 1 OS=Mus musculus GN=Cbwd1 PE=2 SV=1,34040.5,34876.4,39054,34048.9,46735.6,44945.3,75181.3,76358.1
sp|Q8VE99|CC115_MOUSE,Ccdc115,Coiled-coil domain-containing protein 115 OS=Mus musculus GN=Ccdc115 PE=2 SV=1,48404.1,50388.9,49735.6,49342.4,65726.5,60512.6,88839.4,88579.2
sp|Q8BS39|CO057_MOUSE,Ccdc32,Uncharacterized protein C15orf57 homolog OS=Mus musculus GN=Ccdc32 PE=2 SV=2,24713,23880.6,22749.3,23951,29479.9,30521.4,35622.5,36240.4
sp|Q810U5|CCD50_MOUSE,Ccdc50,Coiled-coil domain-containing protein 50 OS=Mus musculus GN=Ccdc50 PE=1 SV=1,33793.5,30197.1,29508.9,29967.3,39718.8,37426.4,81726.7,84297
sp|E9Q6B2|CC85C_MOUSE,Ccdc85c,Coiled-coil domain-containing protein 85C OS=Mus musculus GN=Ccdc85c PE=2 SV=1,5901.7,5839.7,6559,6882.5,10819.8,9338.5,14009.9,15918.9
sp|Q9JJ89|CCD86_MOUSE,Ccdc86,Coiled-coil domain-containing protein 86 OS=Mus musculus GN=Ccdc86 PE=1 SV=2,64319.5,66595.7,47193.7,60821.9,97025.7,94628.9,168569.6,180936
sp|Q9DBT3|CCD97_MOUSE,Ccdc97,Coiled-coil domain-containing protein 97 OS=Mus musculus GN=Ccdc97 PE=1 SV=1,20369.5,21831,24777.6,21195.9,31878,28969.3,45555.9,46963.1
sp|O35710|NOCT_MOUSE,Ccrn4l,Nocturnin OS=Mus musculus GN=Ccrn4l PE=1 SV=3,5925.4,5832.3,6791.9,6563.6,12618.7,10629.6,16773.8,18411.8
sp|Q6RUT7|CSMT1_MOUSE,Ccsmst1,Protein CCSMST1 OS=Mus musculus GN=Ccsmst1 PE=3 SV=1,20307.6,21166.1,23367.6,19909.6,28303.1,26459.2,35710.1,32809.9
sp|P80314|TCPB_MOUSE,Cct2,T-complex protein 1 subunit beta OS=Mus musculus GN=Cct2 PE=1 SV=4,141864.3,142131.6,147025.4,137272.9,163533.4,162285.7,210856.6,218743.3
sp|P80318|TCPG_MOUSE,Cct3,T-complex protein 1 subunit gamma OS=Mus musculus GN=Cct3 PE=1 SV=1,222788.4,230393.9,199129,216221,258894.1,254211.6,332807.8,335846.9
sp|Q61390|TCPW_MOUSE,Cct6b,T-complex protein 1 subunit zeta-2 OS=Mus musculus GN=Cct6b PE=2 SV=4,136041.2,141767.2,134382,136972.9,163219.1,159968.5,212020.8,224859.4
sp|P80313|TCPH_MOUSE,Cct7,T-complex protein 1 subunit eta OS=Mus musculus GN=Cct7 PE=1 SV=1,174089.8,173966.7,169188.2,171082.7,207889.5,200622.4,262963.4,249810.1
sp|P42932|TCPQ_MOUSE,Cct8,T-complex protein 1 subunit theta OS=Mus musculus GN=Cct8 PE=1 SV=3,163521.7,163829.9,167023.4,157866.9,192674.4,185946.9,254674.6,255329
sp|O54901|OX2G_MOUSE,Cd200,OX-2 membrane glycoprotein OS=Mus musculus GN=Cd200 PE=1 SV=1,23729.9,18619.9,24862.6,27850.2,39166.7,35837.9,71916.9,65722.5
sp|P41272|CD27_MOUSE,Cd27,CD27 antigen OS=Mus musculus GN=Cd27 PE=2 SV=1,41764.7,43885.7,44003.8,39696,52413.7,46508.6,73305.8,75159.7
sp|Q9EP73|PD1L1_MOUSE,Cd274,Programmed cell death 1 ligand 1 OS=Mus musculus GN=Cd274 PE=1 SV=1,9356.9,10258.3,10927.6,11751.5,35547.5,33227.8,45309.8,41640.3
sp|P31041|CD28_MOUSE,Cd28,T-cell-specific surface glycoprotein CD28 OS=Mus musculus GN=Cd28 PE=2 SV=2,69812.4,68545.3,55822.5,63339.7,58692.2,61585.8,109194.5,108607.9
sp|Q76KJ5|RPA34_MOUSE,Cd3eap,DNA-directed RNA polymerase I subunit RPA34 OS=Mus musculus GN=Cd3eap PE=1 SV=2,20068.9,18376.9,15317.9,17405.2,32906.9,33060.3,65946.1,73221.7
sp|P15379-10|CD44_MOUSE,Cd44,Isoform 8 of CD44 antigen OS=Mus musculus GN=Cd44,89120.2,91937.9,94682.1,92236.7,111103.5,105574.8,170493.2,156562.5
sp|Q61003|CD6_MOUSE,Cd6,T-cell differentiation antigen CD6 OS=Mus musculus GN=Cd6 PE=2 SV=2,84357.2,78079.8,86605,90232.9,107253.7,102348.4,143068.8,148833.8
sp|P37217|CD69_MOUSE,Cd69,Early activation antigen CD69 OS=Mus musculus GN=Cd69 PE=2 SV=1,43070.8,39449.5,76317.4,78349.9,205341.5,189149.8,218220.9,236787.2
sp|P40237|CD82_MOUSE,Cd82,CD82 antigen OS=Mus musculus GN=Cd82 PE=1 SV=1,67213.6,69336.7,56215.5,56624.2,89624.5,86432.9,96638.1,92151.3
sp|Q8CII2|CD123_MOUSE,Cdc123,Cell division cycle protein 123 homolog OS=Mus musculus GN=Cdc123 PE=2 SV=2,16096.4,16776.9,18062.4,16941.4,22193.2,20706.8,38647,37176.7
sp|A2A6Q5|CDC27_MOUSE,Cdc27,Cell division cycle protein 27 homolog OS=Mus musculus GN=Cdc27 PE=1 SV=1,63535,61036.6,45794.5,64158,69974.5,68608.8,98233,98202.5
sp|Q9CWM2|CDCA4_MOUSE,Cdca4,Cell division cycle-associated protein 4 OS=Mus musculus GN=Cdca4 PE=2 SV=2,21188.3,22160.9,26367.8,25424.4,38136.8,36248.7,41316.6,42126.7
sp|Q9D0M2|CDCA7_MOUSE,Cdca7,Cell division cycle-associated protein 7 OS=Mus musculus GN=Cdca7 PE=1 SV=1,26618,23095.6,23949.8,23930.1,40985.1,39455.4,93884.5,82197.1
sp|P30285|CDK4_MOUSE,Cdk4,Cyclin-dependent kinase 4 OS=Mus musculus GN=Cdk4 PE=1 SV=1,32179.3,33624.3,32890.3,31169.7,60468,52871,95133.1,101748.7
sp|Q8BTW8|CK5P1_MOUSE,Cdk5rap1,CDK5 regulatory subunit-associated protein 1 OS=Mus musculus GN=Cdk5rap1 PE=2 SV=2,35383.8,35487.9,30342,34930.7,35750.5,33957.3,59190.6,62524
sp|Q64261|CDK6_MOUSE,Cdk6,Cyclin-dependent kinase 6 OS=Mus musculus GN=Cdk6 PE=1 SV=2,45272.7,44733.3,47519.8,44791.1,60810.8,58740.8,128906.1,130969.2
sp|Q91WE6|CDKAL_MOUSE,Cdkal1,Threonylcarbamoyladenosine tRNA methylthiotransferase OS=Mus musculus GN=Cdkal1 PE=2 SV=1,36201.9,35628.4,28527,36844.4,40028.7,36514.8,61037.6,58439.4
sp|P97817|CDR2_MOUSE,Cdr2,Cerebellar degeneration-related protein 2 OS=Mus musculus GN=Cdr2 PE=1 SV=2,5053.2,5334.8,4802.6,4278,10010.2,8763,11583.2,10723.4
sp|Q4VAA2|CDV3_MOUSE,Cdv3,Protein CDV3 OS=Mus musculus GN=Cdv3 PE=1 SV=2,94257.5,90016.3,76690.9,86207.3,124986.8,118220.9,173565.8,183275.5
tr|A0A087WRM0|A0A087WRM0_MOUSE,Cdv3,Protein CDV3 (Fragment) OS=Mus musculus GN=Cdv3 PE=1 SV=1,91761.5,89399.8,76489.3,84040.9,122601.5,118580.4,172400.5,181383.4
sp|P53569|CEBPZ_MOUSE,Cebpz,CCAAT/enhancer-binding protein zeta OS=Mus musculus GN=Cebpz PE=1 SV=2,65353.8,62634.9,58334.9,58461.2,82941.5,75942.4,125968.9,125029.8
sp|Q8BMK0|CEP85_MOUSE,Cep85,Centrosomal protein of 85 kDa OS=Mus musculus GN=Cep85 PE=2 SV=2,32194,31975,35258.7,31477,46583.1,43908.4,54052.3,55341.6
sp|Q924Z4|CERS2_MOUSE,Cers2,Ceramide synthase 2 OS=Mus musculus GN=Cers2 PE=1 SV=1,74387.3,74416.5,75179.4,83261.6,80571.4,78635.6,114083.5,112954.3
tr|E9Q1K1|E9Q1K1_MOUSE,Cfap97,Protein Cfap97 OS=Mus musculus GN=Cfap97 PE=1 SV=1,24512.7,26069.9,22014.1,22847.5,26619.8,23639.1,37018.9,35704.6
sp|Q9QWF0|CAF1A_MOUSE,Chaf1a,Chromatin assembly factor 1 subunit A OS=Mus musculus GN=Chaf1a PE=1 SV=1,19753.9,22221.8,21981,19812.6,18767.6,19627.7,40010.8,37206.6
sp|Q9D0N7|CAF1B_MOUSE,Chaf1b,Chromatin assembly factor 1 subunit B OS=Mus musculus GN=Chaf1b PE=2 SV=1,36571.7,37443.9,39067.2,37472.6,34347,33175,67171.7,67221.3
sp|Q91VN4|MIC25_MOUSE,Chchd6,MICOS complex subunit Mic25 OS=Mus musculus GN=Chchd6 PE=2 SV=2,10833.8,10150.2,11128.2,10370.9,12194,9370.6,17989.3,16155
sp|P40201|CHD1_MOUSE,Chd1,Chromodomain-helicase-DNA-binding protein 1 OS=Mus musculus GN=Chd1 PE=1 SV=3,72845.7,68098.2,69432.4,74768.1,103343.3,94578.8,110512,114151.3
sp|O35280|CHK1_MOUSE,Chek1,Serine/threonine-protein kinase Chk1 OS=Mus musculus GN=Chek1 PE=1 SV=2,25782.7,25328.2,24399.8,26170.7,27032.5,27296.4,64701.5,69753.3
sp|O54804|CHKA_MOUSE,Chka,Choline kinase alpha OS=Mus musculus GN=Chka PE=1 SV=3,14037.3,14445.5,14757.8,14516.4,20583.1,20045.4,22946.1,20411.1
sp|Q6IQX7|CHSS2_MOUSE,Chpf,Chondroitin sulfate synthase 2 OS=Mus musculus GN=Chpf PE=1 SV=1,11589.9,12556.7,13017.4,12262.2,23321.8,22188,25549.1,24950.2
sp|Q9CY57|CHTOP_MOUSE,Chtop,Chromatin target of PRMT1 protein OS=Mus musculus GN=Chtop PE=1 SV=2,19951.7,18344.4,18138.2,21446.9,33566.1,33536.7,64489.1,59379.8
sp|Q8WTY4|CPIN1_MOUSE,Ciapin1,Anamorsin OS=Mus musculus GN=Ciapin1 PE=1 SV=1,100349,97959.2,109126,97350.5,115111.9,116673.5,158156,158481.3
sp|Q8R2N2|CIR1A_MOUSE,Cirh1a,Cirhin OS=Mus musculus GN=Cirh1a PE=2 SV=3,79532.7,75869.7,81066,80050.8,115530.2,109316.1,162011.9,164966.8
sp|P61025|CKS1_MOUSE,Cks1b,Cyclin-dependent kinases regulatory subunit 1 OS=Mus musculus GN=Cks1b PE=2 SV=1,33008.4,34279.9,25786.9,32696.3,56509,50426.4,128183.1,124537.5
sp|P56390|CKS2_MOUSE,Cks2,Cyclin-dependent kinases regulatory subunit 2 OS=Mus musculus GN=Cks2 PE=2 SV=1,36396.2,38420.8,35312.6,33913.9,48252.6,46881.8,61594.8,58478.7
